Objects
100
,,Global Angle cup:cup,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3704,0,0.003695,-0.004709,-0.002823,-68.422302,9.141516,480.174988
3705,0,0.003601,-0.004520,-0.002696,-68.422867,9.152044,480.178772
3706,0,0.003661,-0.004631,-0.002484,-68.432335,9.155492,480.168213
3707,0,0.003573,-0.004569,-0.002587,-68.441933,9.164243,480.156982
3708,0,0.003654,-0.004523,-0.002611,-68.440300,9.157406,480.153900
3709,0,0.003573,-0.004642,-0.002468,-68.413536,9.150974,480.174744
3710,0,0.003666,-0.004681,-0.002724,-68.409607,9.151623,480.185669
3711,0,0.003877,-0.004782,-0.002720,-68.428635,9.144278,480.175873
3712,0,0.003721,-0.004693,-0.003066,-68.444145,9.136636,480.156281
3713,0,0.003636,-0.004521,-0.002789,-68.425667,9.142378,480.159241
3714,0,0.003497,-0.004539,-0.002641,-68.404999,9.154848,480.186798
3715,0,0.003766,-0.004455,-0.002838,-68.403526,9.165277,480.174286
3716,0,0.003692,-0.004547,-0.002704,-68.411644,9.161421,480.161316
3717,0,0.003677,-0.004695,-0.002823,-68.427322,9.153800,480.157562
3718,0,0.003520,-0.004666,-0.002658,-68.436066,9.147315,480.160187
3719,0,0.003691,-0.004674,-0.002984,-68.420265,9.157504,480.165649
3720,0,0.003763,-0.004643,-0.002887,-68.405991,9.157757,480.164673
3721,0,0.003683,-0.004561,-0.002828,-68.401138,9.147528,480.168060
3722,0,0.003461,-0.004762,-0.002633,-68.420715,9.139055,480.177490
3723,0,0.003427,-0.004665,-0.002588,-68.434341,9.149252,480.169434
3724,0,0.003663,-0.004605,-0.002907,-68.435081,9.161740,480.179352
3725,0,0.003742,-0.004679,-0.002980,-68.411743,9.153917,480.178314
3726,0,0.003593,-0.004611,-0.002864,-68.408203,9.135468,480.175781
3727,0,0.003369,-0.004638,-0.002817,-68.417953,9.146716,480.169525
3728,0,0.003543,-0.004585,-0.002818,-68.431404,9.152158,480.161224
3729,0,0.003687,-0.004715,-0.002771,-68.434113,9.164874,480.152832
3730,0,0.003490,-0.004644,-0.002684,-68.425667,9.162106,480.153229
3731,0,0.003588,-0.004587,-0.002957,-68.418472,9.144100,480.153687
3732,0,0.003764,-0.004584,-0.002890,-68.415787,9.146358,480.164276
3733,0,0.003465,-0.004708,-0.002739,-68.422951,9.155120,480.173401
3734,0,0.003385,-0.004643,-0.002565,-68.428856,9.170480,480.173157
3735,0,0.003511,-0.004461,-0.002619,-68.426979,9.161346,480.152740
3736,0,0.003684,-0.004557,-0.002940,-68.419640,9.152925,480.140472
3737,0,0.003774,-0.004558,-0.002835,-68.417244,9.150733,480.169983
3738,0,0.003677,-0.004601,-0.002929,-68.424103,9.156529,480.183929
3739,0,0.003410,-0.004619,-0.002720,-68.432167,9.165852,480.160278
3740,0,0.003438,-0.004498,-0.002739,-68.427284,9.169615,480.124054
3741,0,0.003593,-0.004539,-0.002640,-68.413651,9.155530,480.117981
3742,0,0.003731,-0.004536,-0.002735,-68.407333,9.159126,480.136932
3743,0,0.003795,-0.004597,-0.002772,-68.422462,9.159663,480.159027
3744,0,0.003627,-0.004739,-0.002727,-68.422890,9.159590,480.163330
3745,0,0.003630,-0.004635,-0.002773,-68.427460,9.139985,480.153656
3746,0,0.003640,-0.004482,-0.002682,-68.428558,9.159545,480.148743
3747,0,0.003862,-0.004605,-0.002951,-68.427734,9.167459,480.140991
3748,0,0.003744,-0.004597,-0.002786,-68.422890,9.162931,480.153381
3749,0,0.003622,-0.004615,-0.002724,-68.426643,9.144137,480.162506
3750,0,0.003617,-0.004701,-0.002902,-68.425331,9.145335,480.158325
3751,0,0.003512,-0.004694,-0.002968,-68.415337,9.150207,480.151520
3752,0,0.003512,-0.004507,-0.002823,-68.413475,9.167466,480.151184
3753,0,0.003771,-0.004543,-0.002546,-68.410080,9.174943,480.157410
3754,0,0.003694,-0.004569,-0.002685,-68.415680,9.160136,480.166718
3755,0,0.003525,-0.004700,-0.002785,-68.420959,9.140702,480.162842
3756,0,0.003607,-0.004686,-0.002855,-68.428200,9.138078,480.149536
3757,0,0.003535,-0.004757,-0.002766,-68.432526,9.163574,480.148712
3758,0,0.003459,-0.004548,-0.002685,-68.431885,9.167458,480.158295
3759,0,0.003675,-0.004502,-0.002832,-68.417198,9.165718,480.162231
3760,0,0.003594,-0.004553,-0.003003,-68.413971,9.141568,480.155334
3761,0,0.003641,-0.004672,-0.002837,-68.412506,9.149771,480.160309
3762,0,0.003540,-0.004660,-0.002830,-68.426186,9.149134,480.163757
3763,0,0.003534,-0.004605,-0.002809,-68.430305,9.159946,480.157837
3764,0,0.003573,-0.004676,-0.002806,-68.425018,9.160017,480.156128
3765,0,0.003583,-0.004562,-0.002947,-68.424240,9.150483,480.153137
3766,0,0.003465,-0.004434,-0.002818,-68.417969,9.145425,480.155426
3767,0,0.003740,-0.004670,-0.002741,-68.415375,9.178082,480.152313
3768,0,0.003728,-0.004644,-0.003051,-68.435226,9.179174,480.167419
3769,0,0.003613,-0.004610,-0.002923,-68.453430,9.171531,480.181763
3770,0,0.003453,-0.004640,-0.002895,-68.427261,9.166519,480.178558
3771,0,0.003620,-0.004585,-0.002677,-68.407516,9.153304,480.164703
3772,0,0.003788,-0.004463,-0.002798,-68.414894,9.161066,480.164764
3773,0,0.003649,-0.004594,-0.002917,-68.423546,9.167109,480.181274
3774,0,0.003555,-0.004604,-0.002879,-68.440247,9.171544,480.164429
3775,0,0.003547,-0.004632,-0.002823,-68.441467,9.159750,480.160034
3776,0,0.003769,-0.004681,-0.003005,-68.432236,9.153543,480.164337
3777,0,0.003750,-0.004725,-0.002983,-68.428223,9.165118,480.161713
3778,0,0.003639,-0.004671,-0.002770,-68.425888,9.171319,480.155975
3779,0,0.003529,-0.004608,-0.002712,-68.428009,9.158693,480.144867
3780,0,0.003722,-0.004730,-0.002930,-68.439690,9.154009,480.143555
3781,0,0.003464,-0.004626,-0.002723,-68.439796,9.153698,480.162079
3782,0,0.003513,-0.004611,-0.002666,-68.441963,9.162616,480.175171
3783,0,0.001550,-0.005996,-0.005194,-68.428719,9.050434,480.224731
3784,0,0.003642,-0.004715,-0.002704,-68.419792,9.150223,480.165253
3785,0,0.003671,-0.004632,-0.002865,-68.424652,9.154017,480.170654
3786,0,0.003578,-0.004601,-0.002973,-68.437820,9.156448,480.174042
3787,0,0.003497,-0.004768,-0.002701,-68.437744,9.150178,480.167328
3788,0,0.003545,-0.004678,-0.002781,-68.438095,9.150032,480.159729
3789,0,0.003605,-0.004649,-0.002889,-68.425697,9.137412,480.163086
3790,0,0.003663,-0.004668,-0.002896,-68.423752,9.150627,480.163452
3791,0,0.003697,-0.004473,-0.002893,-68.434891,9.155724,480.167816
3792,0,0.003399,-0.004498,-0.002741,-68.449738,9.160054,480.171265
3793,0,0.003546,-0.004655,-0.002905,-68.441650,9.145807,480.169769
3794,0,0.003625,-0.004807,-0.003035,-68.434929,9.136658,480.168427
3795,0,0.003749,-0.004722,-0.002905,-68.433800,9.141799,480.165283
3796,0,0.003681,-0.004644,-0.002844,-68.435226,9.149155,480.177216
3797,0,0.003667,-0.004593,-0.002783,-68.428276,9.146842,480.181488
3798,0,0.003461,-0.004716,-0.002892,-68.429977,9.136565,480.181000
3799,0,0.003500,-0.004669,-0.002924,-68.428787,9.146013,480.161652
3800,0,0.003686,-0.004675,-0.002782,-68.423256,9.162801,480.156860
3801,0,0.003745,-0.004538,-0.002640,-68.427826,9.171641,480.159790
3802,0,0.003620,-0.004606,-0.002943,-68.420547,9.156612,480.170715
3803,0,0.003682,-0.004649,-0.002814,-68.428665,9.145999,480.165955
3804,0,0.003754,-0.004766,-0.002762,-68.434715,9.141430,480.153107
3805,0,0.003459,-0.004793,-0.002907,-68.440216,9.143532,480.157837
3806,0,0.003489,-0.004707,-0.002962,-68.438698,9.156047,480.172211
3807,0,0.003659,-0.004611,-0.003169,-68.427963,9.148571,480.160187
3808,0,0.003643,-0.004574,-0.003067,-68.428299,9.142929,480.160583
3809,0,0.003556,-0.004610,-0.002754,-68.430984,9.142282,480.168671
3810,0,0.003599,-0.004494,-0.002710,-68.429688,9.140869,480.182343
3811,0,0.003608,-0.004570,-0.002862,-68.425323,9.141034,480.165100
3812,0,0.003650,-0.004741,-0.002977,-68.422691,9.152431,480.139221
3813,0,0.003818,-0.004688,-0.002901,-68.433540,9.157210,480.134369
3814,0,0.003640,-0.004712,-0.002516,-68.433937,9.161249,480.154663
3815,0,0.003555,-0.004634,-0.002809,-68.442299,9.158929,480.169312
3816,0,0.003680,-0.004673,-0.003008,-68.432976,9.165443,480.159149
3817,0,0.003499,-0.004722,-0.002695,-68.431061,9.152635,480.145233
3818,0,0.003677,-0.004569,-0.002785,-68.431084,9.161843,480.148102
3819,0,0.003554,-0.004668,-0.002915,-68.421974,9.150963,480.168579
3820,0,0.003478,-0.004678,-0.002722,-68.427139,9.134933,480.188232
3821,0,0.003646,-0.004722,-0.002662,-68.417038,9.138482,480.180542
3822,0,0.003666,-0.004696,-0.002918,-68.433632,9.152734,480.162476
3823,0,0.003711,-0.004663,-0.002870,-68.431252,9.153295,480.153229
3824,0,0.003594,-0.004590,-0.002713,-68.431984,9.159891,480.159729
3825,0,0.003528,-0.004566,-0.002822,-68.407791,9.154335,480.173828
3826,0,0.003774,-0.004631,-0.002885,-68.413322,9.153857,480.163422
3827,0,0.003838,-0.004734,-0.002955,-68.439407,9.157469,480.157776
3828,0,0.003534,-0.004627,-0.003065,-68.468567,9.167759,480.156921
3829,0,0.003298,-0.004501,-0.002899,-68.450142,9.169769,480.165466
3830,0,0.003524,-0.004670,-0.002880,-68.410782,9.154732,480.174500
3831,0,0.003725,-0.004683,-0.002964,-68.408134,9.134514,480.183472
3832,0,0.003638,-0.004745,-0.002956,-68.423447,9.141092,480.179382
3833,0,0.003531,-0.004693,-0.002920,-68.443069,9.152822,480.183411
3834,0,0.003388,-0.004731,-0.002660,-68.451569,9.160535,480.180756
3835,0,0.003769,-0.004752,-0.002948,-68.435432,9.156039,480.173096
3836,0,0.003715,-0.004900,-0.003047,-68.416412,9.140292,480.170074
3837,0,0.003506,-0.004816,-0.002793,-68.417152,9.142258,480.155731
3838,0,0.003550,-0.004728,-0.002731,-68.436005,9.159372,480.158752
3839,0,0.003541,-0.004715,-0.002867,-68.449379,9.175314,480.162933
3840,0,0.003619,-0.004654,-0.002879,-68.448112,9.158646,480.170563
3841,0,0.003506,-0.004632,-0.002758,-68.435760,9.140471,480.158600
3842,0,0.003323,-0.004422,-0.002925,-68.458977,9.125068,480.161072
3843,0,0.003240,-0.004473,-0.002946,-68.471642,9.117633,480.170624
3844,0,0.003778,-0.003482,0.001178,-68.405998,9.302279,480.020813
3845,0,0.003942,-0.003555,0.001371,-68.400566,9.291278,480.031342
3846,0,0.004092,-0.003659,0.001111,-68.402718,9.300588,480.026825
3847,0,0.003932,-0.003467,0.001180,-68.402550,9.303323,480.020477
3848,0,0.003998,-0.003680,0.001420,-68.415581,9.305385,480.013519
3849,0,0.004062,-0.003680,0.001163,-68.416420,9.303834,480.007324
3850,0,0.002491,-0.004217,0.000691,-68.401283,9.326858,479.925262
3851,0,0.002434,-0.004313,0.000681,-68.405220,9.311277,479.931488
3852,0,0.005231,-0.005616,0.000333,-68.363899,9.428987,479.864532
3853,0,0.005131,-0.005548,0.000487,-68.360855,9.444633,479.862854
3854,0,0.005097,-0.005473,0.000459,-68.356163,9.439517,479.861816
3855,0,0.005084,-0.005514,0.000251,-68.347610,9.424197,479.844269
3856,0,0.005065,-0.005399,0.000489,-68.357307,9.415975,479.863129
3857,0,0.005260,-0.005393,0.000320,-68.360207,9.424520,479.878632
3858,0,0.005243,-0.005555,0.000310,-68.360703,9.432013,479.878296
3859,0,0.005140,-0.005602,0.000285,-68.364105,9.430877,479.852112
3860,0,0.005082,-0.005655,0.000466,-68.365730,9.428767,479.837372
3861,0,0.005038,-0.005559,0.000357,-68.366943,9.421199,479.849335
3862,0,0.005094,-0.005536,0.000380,-68.359459,9.425989,479.864258
3863,0,0.005196,-0.005512,0.000251,-68.355064,9.433177,479.863434
3864,0,0.005188,-0.005519,0.000397,-68.351807,9.421307,479.854462
3865,0,0.005170,-0.005554,0.000282,-68.359306,9.428903,479.852081
3866,0,0.004965,-0.005548,0.000470,-68.363113,9.436270,479.851196
3867,0,0.005108,-0.005430,0.000073,-68.354942,9.440643,479.851410
3868,0,0.005133,-0.005367,0.000363,-68.362793,9.433753,479.862396
3869,0,0.005163,-0.005614,0.000459,-68.356590,9.426287,479.861053
3870,0,0.005271,-0.005539,0.000095,-68.365158,9.431147,479.868439
3871,0,0.005067,-0.005507,0.000143,-68.365097,9.424790,479.851837
3872,0,0.005173,-0.005646,0.000438,-68.364204,9.439398,479.832428
3873,0,0.005093,-0.005627,0.000460,-68.367645,9.441897,479.835205
3874,0,0.005077,-0.005376,0.000308,-68.357353,9.437929,479.856567
3875,0,0.005192,-0.005449,0.000346,-68.351807,9.417172,479.871735
3876,0,0.005153,-0.005538,0.000242,-68.357872,9.426812,479.867920
3877,0,0.005171,-0.005513,0.000465,-68.371658,9.444427,479.848541
3878,0,0.005174,-0.005561,0.000380,-68.374771,9.441263,479.838715
3879,0,0.005139,-0.005462,0.000440,-68.368332,9.413119,479.842529
3880,0,0.005283,-0.005533,0.000424,-68.358940,9.410078,479.860840
3881,0,0.005219,-0.005502,0.000773,-68.368896,9.416365,479.874420
3882,0,0.005148,-0.005508,0.000579,-68.372826,9.426419,479.860229
3883,0,0.005281,-0.005439,0.000644,-68.373238,9.434208,479.845795
3884,0,0.005191,-0.005329,0.000716,-68.367485,9.436189,479.839905
3885,0,0.005240,-0.005218,0.000911,-68.348770,9.424633,479.857239
3886,0,0.005167,-0.005291,0.000862,-68.307999,9.416523,479.869232
3887,0,0.005511,-0.005371,0.000659,-68.286781,9.430499,479.850708
3888,0,0.005198,-0.005520,0.000361,-68.341331,9.436775,479.846832
3889,0,0.004704,-0.005374,0.000371,-68.383293,9.448307,479.857330
3890,0,0.004730,-0.005464,0.000216,-68.355408,9.439954,479.862244
3891,0,0.005284,-0.005345,0.000538,-68.269867,9.438667,479.865387
3892,0,0.005405,-0.005186,0.000502,-68.240410,9.425082,479.861572
3893,0,0.005238,-0.005419,0.000472,-68.293182,9.427172,479.872284
3894,0,0.004928,-0.005343,0.000439,-68.365570,9.447680,479.868530
3895,0,0.004955,-0.005378,0.000562,-68.388115,9.446644,479.864685
3896,0,0.005129,-0.005477,0.000488,-68.370117,9.445306,479.864624
3897,0,0.005530,-0.005541,0.000551,-68.331528,9.423724,479.859222
3898,0,0.005412,-0.005403,0.000792,-68.310059,9.397779,479.876373
3899,0,0.007077,-0.005620,0.005348,-68.236115,9.589492,479.811279
3900,0,0.004658,-0.004947,0.001804,-68.372093,9.436174,479.856201
3901,0,0.002102,-0.004108,0.003256,-68.434395,9.351182,479.892639
3902,0,0.003737,-0.005170,0.003246,-68.390663,9.440441,479.857208
3903,0,0.003893,-0.005081,0.003349,-68.367897,9.415073,479.867523
3904,0,0.005041,-0.004869,0.006155,-68.273102,9.409060,480.041138
3905,0,0.003375,-0.005713,0.005645,-68.282776,9.464696,479.969604
3906,0,0.003248,-0.005697,0.005750,-68.301254,9.466670,479.961395
3907,0,0.003091,-0.005871,0.005727,-68.311134,9.477467,479.947052
3908,0,0.003032,-0.005863,0.005654,-68.309937,9.478002,479.955139
3909,0,0.003042,-0.005962,0.005774,-68.294907,9.466037,479.964325
3910,0,0.003183,-0.005862,0.005492,-68.293488,9.473541,479.974396
3911,0,0.002958,-0.005704,0.005817,-68.285851,9.473973,479.968262
3912,0,0.002907,-0.005727,0.005681,-68.291458,9.476146,479.946075
3913,0,0.003930,-0.005818,0.003274,-68.381592,9.414815,479.857758
3914,0,0.004166,-0.005726,0.003288,-68.381981,9.416996,479.867249
3915,0,0.004206,-0.005875,0.003447,-68.368088,9.403454,479.875763
3916,0,0.004329,-0.005983,0.003283,-68.364349,9.392231,479.884644
3917,0,0.004260,-0.005977,0.003088,-68.374405,9.389536,479.875793
3918,0,0.004188,-0.005847,0.003173,-68.381401,9.399081,479.864105
3919,0,0.004180,-0.005954,0.003284,-68.380478,9.407142,479.863373
3920,0,0.004280,-0.005903,0.003107,-68.382103,9.410805,479.881897
3921,0,0.004142,-0.005962,0.003285,-68.378288,9.402502,479.884430
3922,0,0.004186,-0.005733,0.003098,-68.374474,9.406080,479.879852
3923,0,0.004285,-0.005775,0.003224,-68.374954,9.406443,479.868347
3924,0,0.004320,-0.005868,0.003202,-68.383789,9.410392,479.866119
3925,0,0.004222,-0.005893,0.003327,-68.373947,9.412918,479.869080
3926,0,0.004128,-0.006004,0.003250,-68.373291,9.398433,479.869690
3927,0,0.004211,-0.005908,0.003230,-68.378990,9.396778,479.870453
3928,0,0.004285,-0.005971,0.003232,-68.384010,9.407218,479.885010
3929,0,0.004189,-0.005787,0.003453,-68.393562,9.417363,479.889282
3930,0,0.004143,-0.005825,0.003330,-68.391747,9.417466,479.878601
3931,0,0.004199,-0.005808,0.003430,-68.389099,9.409053,479.872986
3932,0,0.004230,-0.005971,0.003358,-68.380783,9.404494,479.888214
3933,0,0.004110,-0.005901,0.003344,-68.385300,9.403617,479.909149
3934,0,0.004189,-0.005936,0.003320,-68.388794,9.400561,479.906219
3935,0,0.004316,-0.005981,0.003281,-68.385643,9.405941,479.876892
3936,0,0.004177,-0.006087,0.003353,-68.383408,9.419826,479.863312
3937,0,0.004193,-0.005958,0.003287,-68.396194,9.428557,479.869446
3938,0,0.004079,-0.005941,0.003274,-68.397087,9.426591,479.881500
3939,0,0.004036,-0.005808,0.003389,-68.399918,9.419930,479.874084
3940,0,0.003752,-0.005935,0.003848,-68.408127,9.406906,479.875671
3941,0,0.003754,-0.005666,0.004034,-68.422890,9.399312,479.872711
3942,0,0.003529,-0.005644,0.004371,-68.441727,9.382300,479.873016
3943,0,0.003812,-0.005831,0.003501,-68.413666,9.427289,479.853821
3944,0,0.003675,-0.005998,0.003731,-68.408882,9.427967,479.851868
3945,0,0.003257,-0.006020,0.003370,-68.412041,9.449255,479.829803
3946,0,0.003244,-0.006060,0.003456,-68.413849,9.442666,479.840363
3947,0,0.003275,-0.006175,0.003282,-68.408386,9.444628,479.822815
3948,0,0.003121,-0.006036,0.003330,-68.406944,9.449176,479.810974
3949,0,0.003255,-0.006004,0.003206,-68.417801,9.453156,479.806824
3950,0,0.003839,-0.006245,0.002996,-68.411362,9.454962,479.801392
3951,0,0.003935,-0.006191,0.002726,-68.419846,9.446389,479.823120
3952,0,0.004001,-0.006214,0.003244,-68.386490,9.453682,479.830414
3953,0,0.004080,-0.006203,0.003129,-68.365135,9.452216,479.807953
3954,0,0.003777,-0.006152,0.002864,-68.380325,9.456842,479.778564
3955,0,0.002369,-0.007674,0.002072,-68.402039,9.412746,479.856049
3956,0,0.003479,-0.007347,-0.001966,-68.525185,9.270380,480.011963
3957,0,0.005600,-0.006364,0.003773,-68.489868,9.424599,479.909454
3958,0,0.004601,-0.006999,0.000530,-68.332985,9.513571,479.810089
3959,0,0.004243,-0.006750,0.001907,-68.389954,9.490084,479.797852
3960,0,0.004024,-0.006670,0.001807,-68.452995,9.487335,479.790375
3961,0,0.004158,-0.006632,0.001816,-68.508865,9.496846,479.800903
3962,0,0.005894,-0.005740,0.002572,-68.525833,9.452747,479.922638
3963,0,0.003616,-0.004840,-0.002355,-68.479012,9.303432,480.059204
3964,0,0.008395,-0.007425,-0.004368,-68.476639,9.392269,479.985535
3965,0,0.003590,-0.005178,-0.003002,-68.544823,9.185217,480.098206
3966,0,0.003941,-0.005311,-0.003530,-68.552193,9.196651,480.137573
3967,0,0.003908,-0.005284,-0.003417,-68.613327,9.213545,480.134644
3968,0,0.003705,-0.005351,-0.003445,-68.646828,9.220018,480.125122
3969,0,0.003594,-0.005354,-0.003711,-68.638229,9.204070,480.116150
3970,0,0.004884,-0.005702,-0.003560,-68.628853,9.161328,480.122223
3971,0,0.004926,-0.005024,-0.003157,-68.611824,9.165920,480.147675
3972,0,0.005018,-0.004627,-0.003327,-68.631981,9.186397,480.147430
3973,0,0.004905,-0.003974,-0.003185,-68.646179,9.195680,480.155457
3974,0,0.003398,-0.003010,-0.002854,-68.706795,9.073075,480.159454
3975,0,0.003499,-0.002762,-0.002037,-68.652977,9.131883,480.187775
3976,0,0.002753,-0.002885,0.000115,-68.530655,9.202415,480.255615
3977,0,0.002648,-0.002779,0.000112,-68.501068,9.204820,480.262634
3978,0,0.002540,-0.002656,0.000353,-68.491653,9.188923,480.259583
3979,0,0.002584,-0.002677,0.000108,-68.494278,9.188046,480.259521
3980,0,0.002450,-0.002743,0.000091,-68.506416,9.193200,480.264465
3981,0,0.002149,-0.002647,0.000058,-68.501915,9.211966,480.257019
3982,0,0.001514,-0.002745,-0.000002,-68.479851,9.219305,480.215210
3983,0,0.001624,-0.003643,-0.000359,-68.499130,9.207998,480.176666
3984,0,0.000520,-0.004700,-0.000718,-68.537827,9.238072,480.120483
3985,0,0.001574,-0.004278,-0.000357,-68.579361,9.223527,480.183075
3986,0,0.002629,-0.004544,-0.002660,-68.699440,9.136150,480.114441
3987,0,0.003056,-0.005749,-0.002573,-68.732338,9.105253,480.090729
3988,0,0.003259,-0.006440,-0.002660,-68.778160,9.111170,480.069275
3989,0,0.001840,-0.004459,-0.002804,-68.734901,9.197055,480.042328
3990,0,0.000740,-0.003396,-0.003195,-68.717224,9.264661,480.036316
3991,0,0.001255,-0.003909,0.002641,-68.561134,9.513703,480.057404
3992,0,0.001107,-0.007512,0.002601,-68.695206,9.527218,480.073120
3993,0,0.001819,-0.005791,0.002965,-68.698074,9.500507,480.155426
3994,0,-0.000775,-0.005818,-0.000429,-68.804749,9.324540,480.186676
3995,0,0.003058,-0.006674,0.000241,-68.864037,9.179759,480.206787
3996,0,0.005406,-0.004977,-0.001831,-68.917305,9.067103,480.124939
3997,0,0.001539,-0.007666,-0.002726,-69.030869,9.227404,480.244904
3998,0,0.003650,-0.004435,-0.002088,-68.952400,9.174454,480.217316
3999,0,0.002115,-0.008672,-0.002447,-69.081184,9.194909,480.172485
4000,0,0.001997,-0.008589,-0.002411,-69.092461,9.194770,480.178864
4001,0,0.001580,-0.008725,-0.002620,-69.106140,9.199852,480.214844
